ID VALUE SCORE
49129849 123834.53267 0.00445
14753502 326292.18694 0.00699
32851254 269268.74941 0.00828
73056136 289920.05087 0.00903
85883176 601846.09368 0.01064
3092932 327000.95521 0.01164
57614114 585865.80155 0.0133
84094268 345619.38167 0.01434
91164429 661365.83957 0.01531
1862197 231529.89456 0.01687
88519380 11287.98994 0.01851
62064417 63626.91842 0.02488
70235238 200398.73148 0.02498
92380221 361692.10382 0.0296
44687459 236657.33247 0.03254
82976773 644639.7072 0.03424
75781098 341673.73762 0.03426
98082431 204209.03499 0.03523
67241745 1164.31194 0.03613
81851554 358552.1255 0.03658
29900400 472037.0111 0.04111
97827627 57651.36951 0.0416
41405595 202915.53269 0.04174
71293807 597438.84823 0.04573
7732273 103560.98271 0.0459
4994369 360114.1066 0.04874
64822368 165623.76029 0.04879
48481355 220052.47703 0.04907
87685326 357268.65299 0.05108
40174703 172778.28388 0.05573
69817473 569082.6235 0.05706
2564689 86060.06516 0.05843
76876704 136294.4675 0.06119
51070460 77131.27258 0.06297
54553214 83954.38114 0.06562
743734 3817.3728 0.06591
79580023 274391.23335 0.06678
49906350 168502.62236 0.06745
79225456 109095.22514 0.06834
27318914 398058.8556 0.07078
93904384 501672.12351 0.07091
28175298 505910.3541 0.07433
7436345 39927.06812 0.0748
41081506 63670.73159 0.07707
44285714 193398.56494 0.07747
26694499 152537.92694 0.07784
9485124 503443.7869 0.07905
61441975 215153.55463 0.07973
82413541 277918.70822 0.08382
6286399 493995.03423 0.08677
92928347 213259.94477 0.08854
26358974 203878.86425 0.09051
11459519 10678.83464 0.09252
10448580 20196.05962 0.10128
16448533 398026.27671 0.10193
14229792 421471.78786 0.10261
77552913 216625.46302 0.1079
96941500 370032.4214 0.10844
68585429 246351.45268 0.10966
25260148 55873.21231 0.11011
71189901 22570.51106 0.11058
25645662 647761.52386 0.11202
77887827 331737.93135 0.11414
46968013 300558.27455 0.11527
76749178 123899.16145 0.11573
52167636 108196.70353 0.11574
50290276 601686.95575 0.11656
10164838 477839.34611 0.1183
20403881 614087.96114 0.1189
66461817 445059.85615 0.11904
82752402 66506.63443 0.11991
40348332 42598.58452 0.12096
26947550 67285.00189 0.12226
98388614 71640.14036 0.12292
65295542 496932.74281 0.12491
28624255 589456.96059 0.12594
90897241 131850.18977 0.12913
3595998 767602.49006 0.13809
60560373 254305.74369 0.13934
94304825 23301.52239 0.14066
29454117 95869.59208 0.1416
48818795 66022.42378 0.14181
8131420 137159.66073 0.14411
53691691 183498.91639 0.1442
42860702 157937.7532 0.14501
85339489 125250.67267 0.14631
63472456 421573.04923 0.14691
28765390 5460.98817 0.14749
10367279 240249.74374 0.15188
14256778 445166.99695 0.15353
44683312 496107.92852 0.15913
30933673 193738.52872 0.15995
22542970 264791.20619 0.16078
3049582 126668.58183 0.16268
99405212 3541.41901 0.16325
16702345 11259.80495 0.16776
43300579 446121.52567 0.17012
