ID VALUE SCORE
86784756 519224.28848 7e-05
2158329 617234.09964 0.00048
38332129 255472.34632 0.00049
79139619 141172.39246 0.00115
14096239 10853.6244 0.00115
75561454 83009.98319 0.00134
1564555 603824.10073 0.00137
61804013 13002.15179 0.00145
35193435 274048.5377 0.00146
69566510 64622.28026 0.00149
78506126 10020.98738 0.00155
71673428 147132.48003 0.00175
72836509 656118.94406 0.00196
91563100 142667.86286 0.00198
26784229 2903.48119 0.00239
58324857 247412.04759 0.00251
71646818 397361.11524 0.00251
71749148 72396.14081 0.00364
37018971 451340.00658 0.00394
51943805 27802.7718 0.00394
27438096 147901.84125 0.00414
65419077 494280.90519 0.00422
43562326 296324.03856 0.00455
19179962 449420.40359 0.00455
33060427 505108.41507 0.0046
30017855 251010.70709 0.00486
90912581 88855.36273 0.00566
38913550 115065.88973 0.00577
37495536 589717.91452 0.00614
26934494 52799.56591 0.0063
63631906 258667.26852 0.00692
79896098 44300.88794 0.00708
8421524 24063.53785 0.00735
42347858 31871.22779 0.00736
87286720 583519.36442 0.00741
43327787 9742.96708 0.00755
74665795 347788.80498 0.0078
89293014 841573.8345 0.00784
90320133 593725.64843 0.00797
75508113 59783.59575 0.00809
61120122 206756.97143 0.00818
66133331 408605.44574 0.00873
2308185 389154.35971 0.00874
23525848 140886.72592 0.00931
29882670 81360.72571 0.00962
88540605 298464.02053 0.01004
15954024 15911.29544 0.01021
92326181 229108.41638 0.0109
51980598 698276.37253 0.01092
78342063 506202.13565 0.01121
67558659 83130.0575 0.01124
70750723 258403.33969 0.01125
41684134 156174.81622 0.01126
95049835 425738.36352 0.01177
63287528 415834.38698 0.01194
71748662 90564.9639 0.01215
42653071 209762.89199 0.01231
43304933 121516.69824 0.01239
41754318 288745.33728 0.01271
96265296 226881.58973 0.01273
36339760 499525.75466 0.01345
13391394 748433.92843 0.01413
76428754 164585.55267 0.01461
45627118 4061.76579 0.01494
20876346 118646.40065 0.01519
2068337 463823.44176 0.01551
13532474 98507.46194 0.01561
94472885 42880.11576 0.01574
37264060 94316.71141 0.01578
51367995 11784.59903 0.01584
17133616 93063.89241 0.0159
20407626 133574.4245 0.01628
25404006 152762.87145 0.01653
20490211 243885.49095 0.01665
78874003 125286.98509 0.01683
58639609 119775.54467 0.01684
92106240 727177.29484 0.01711
66289825 425004.4761 0.01716
27860677 206106.17697 0.01737
70844453 512564.72221 0.01739
57260936 35859.37711 0.01759
28499534 874075.52534 0.01786
377398 127468.73605 0.01793
83986138 142379.0466 0.0182
70766444 372217.84945 0.01836
46008267 47129.51046 0.01841
13828390 194136.9315 0.01851
24059051 798139.68556 0.01858
64743214 280525.15831 0.01858
6654157 389213.96308 0.01879
89359233 205718.96823 0.01886
78021183 184538.85148 0.01887
85223931 3167.31709 0.01929
27659252 25902.79986 0.01945
40398772 630680.60497 0.01949
73255712 362666.6113 0.01953
93186362 34035.75732 0.01961
97755149 77200.90493 0.01973
59173511 700704.46027 0.01984
37301973 697153.29806 0.01994
22636164 475706.00065 0.02006
52688340 12660.78487 0.02011
5328632 133464.85051 0.02103
12832474 74415.64321 0.02113
90804581 67085.64065 0.0212
80243945 44009.89726 0.02136
26544374 335574.22175 0.02173
83443238 539504.2856 0.02174
20113746 56447.58989 0.02178
78919152 61002.03057 0.0218
30840255 122394.49463 0.02222
11846370 625758.80817 0.02239
61439249 63141.26122 0.02241
1802883 145789.60403 0.02268
15499754 148206.86384 0.02269
48910555 2479.83281 0.02295
54910997 57955.00375 0.02308
91251030 253900.94607 0.0233
