73336888 311323.66259 9e-05
46347302 40126.72494 0.0001
24874622 188982.80919 0.00012
91683269 207038.16494 0.00015
81110765 5310.56024 0.00018
64937834 103755.19413 0.00034
65123331 401754.35616 0.00036
80890495 144352.36142 0.00053
98564530 641924.04575 0.00053
39708194 48447.34406 0.00058
56337739 251738.44972 0.00062
20632690 114269.91114 0.00064
73696739 3594.60632 0.00078
26512853 49643.23198 0.00117
4278932 105569.2633 0.00119
18295439 63815.05578 0.00135
48395693 64554.5574 0.15639
48076879 649982.85509 0.00155
10800974 362032.93233 0.00164
1900918 110329.46962 0.0017
73565817 703571.24215 0.00176
89583275 80126.62305 0.00192
51208906 278830.20728 0.002
47391907 9495.20413 0.00201
51476517 4445.78798 0.00207
7034728 5044.52715 0.00214
30217303 91679.97172 0.0022
11704236 440257.14904 0.00255
65544945 134905.061 0.00278
97772592 46852.32742 0.00286
21543902 52877.94121 0.00295
80102307 72388.68874 0.00297
738138 126181.34251 0.00322
96171858 146798.62617 0.00325
63326694 629130.96424 0.10021
9353831 32192.33505 0.00369
53962987 620346.54451 0.00376
61940368 27871.77539 0.00392
68482866 135694.34884 0.00394
44450600 65940.56889 0.00396
1510599 674013.22538 0.00399
56355856 8121.94721 0.00404
82648425 552414.65748 0.00434
65754733 368891.80162 0.00435
44283262 562678.09399 0.00437
82499988 28107.9902 0.00438
28840575 361605.10844 0.0044
68263691 162615.97339 0.00452
60352163 40689.76293 0.00458
53154306 742222.87876 0.00466
27384475 298807.04328 0.00471
39627916 239418.10333 0.00473
21087932 279748.82823 0.00478
50521706 94640.23252 0.0049
92099550 36310.33943 0.00492
33562532 352406.37234 0.00498
64523384 340420.27977 0.00525
63981578 230851.27435 0.00545
77907337 582161.98879 0.00547
70541827 369.47327 0.00553
15835975 220027.59812 0.0057
35634183 266489.61972 0.00572
91899244 425620.49689 0.00586
17172227 619291.95799 0.00587
62226792 471490.67928 0.00588
12348084 439713.96782 0.00611
4487025 237059.03352 0.00617
5778038 276994.72677 0.00646
26843540 195703.52789 0.007
80206224 331828.95049 0.00704
69689840 374831.44478 0.0073
12367590 653009.78864 0.00748
79046932 128775.4085 0.00753
31912088 50208.66566 0.00768
89287622 20577.8482 0.00782
20585283 283333.13888 0.00787
33653347 45333.59676 0.85532
95349638 142892.7145 0.00817
85556299 85514.18003 0.00822
84160390 528062.73934 0.00826
50313826 137798.83426 0.00829
8766275 252971.65022 0.0083
16712487 201765.07285 0.00857
16633805 700161.49837 0.0086
45901044 65569.73564 0.00862
64003604 215777.69941 0.00869
63917973 140076.38928 0.00869
54919286 109594.47733 0.00883
80184495 144110.23819 0.0089
91270878 73132.64768 0.00909
78452743 461593.19154 0.00913
7682161 89542.03692 0.00917
73413960 393139.88386 0.00921
67952891 664337.70527 0.00923
5692450 235006.03343 0.00923
37897922 290997.91863 0.00926
18368866 248417.181 0.00931
59146620 759165.91402 0.00949
50336290 513774.91023 0.00952
89694193 781873.04364 0.00954
20286887 181186.21738 0.00966
15679845 200059.52436 0.00972
71578205 402691.53645 0.0098
57631897 62304.16426 0.00996
60492771 484230.2059 0.01002
7275981 754987.46272 0.01034
10698319 276412.39697 0.01038
50567093 564927.36435 0.01041
53715175 138465.67498 0.01065
32605526 374305.76095 0.01067
3101282 23036.6029 0.01086
26631873 352769.3304 0.01089
74193321 273751.34622 0.89117
36384335 638140.01609 0.01094
12115761 91984.30255 0.01106
73243876 64725.95253 0.01118
66730065 307041.92728 0.01133
98920689 240622.14283 0.94928
76837246 232580.87447 0.01143
33224946 554708.22669 0.01158
11553618 436980.39326 0.01158
2266519 476783.47309 0.01163
68217093 37388.29548 0.01174
44023828 17926.58187 0.01185
46137237 656251.84985 0.01188
24054609 283769.94232 0.01201
9499634 129915.92949 0.01202
88146585 519148.24579 0.01214
79282624 500303.01044 0.01215
58714647 10198.38191 0.01215
48991843 451001.90005 0.01244
33525885 23121.69787 0.01249
19425797 15218.31658 0.55534
45184429 370913.5269 0.0128
2138854 525334.22904 0.0128
12522696 592459.35056 0.01282
16834481 400126.22128 0.01289
26550733 7877.69553 0.01306
37120943 139182.39267 0.01307
98437631 557676.54344 0.01313
76478030 256643.73962 0.01323
26810923 103811.0401 0.01328
4249079 156752.67417 0.01339
47274078 27770.50934 0.01349
76273616 38522.71793 0.01369
21355119 312199.64012 0.01375
93221264 67508.11885 0.01383
47790530 180700.66094 0.01391
89449208 629580.99256 0.01409
76612530 538913.71923 0.01418
98573321 499418.46752 0.01432
21058851 570735.26733 0.01432
59171375 2395.51418 0.01434
44938048 71581.28821 0.01436
87406564 304420.02584 0.01458
21051892 243336.58794 0.01459
18252933 175616.23186 0.01467
51546946 87404.81331 0.01475
89978456 591236.78887 0.01478
56236517 451405.0549 0.01496
5696605 27587.11826 0.01512
91847694 47286.12608 0.01531
24558199 52460.83021 0.01536
26821963 491267.48659 0.81117
15548954 44381.6239 0.01542
26024876 600020.35242 0.01551
15251101 80687.11505 0.0156
17519445 234426.42088 0.01578
24246130 541372.57993 0.01581
21339030 202147.1823 0.01587
86367006 25110.21332 0.01613
68369152 33110.97738 0.01632
5350235 193513.1823 0.01633
10558894 269524.2243 0.01641
3486370 127017.43922 0.01645
18246516 441837.59547 0.0165
17325260 207271.81476 0.01655
66200339 142526.35035 0.01671
95392377 858965.74783 0.01676
57829717 68051.91583 0.01685
